t, pose_x, pose_y, pose_theta, headingRadians, raw_gyro, poseErrorX, poseErrorY, poseErrorTheta
8.734345, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.75502, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.774152, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.806022, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.815909, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.834842, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.873306, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.894466, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.894991, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.915947, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.934832, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.954787, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.974477, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
8.994656, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.014356, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.035328, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.054809, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.075302, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.095178, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.115121, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.135068, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.155295, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.174935, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.194212, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.215212, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.234225, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.25465, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.275117, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.294761, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.314035, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
